                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    316,                  0.428,                0.38535,                 1.0624,                0.98487,                0.98677,                0.99421,                0.94427,                 0.3235,                0.26229,                0.88421,              0.0007526,              0.0007526,              0.0007526
                    317,                0.44007,                 0.4074,                 1.0785,                0.98809,                0.98224,                0.99356,                0.95521,                0.29078,                0.24632,                0.85524,             0.00074864,             0.00074864,             0.00074864
                    318,                0.42828,                0.39408,                 1.0636,                0.98894,                0.98468,                0.99431,                0.95046,                0.31423,                0.25077,                0.87202,             0.00074468,             0.00074468,             0.00074468
                    319,                0.43265,                0.39677,                 1.0569,                0.99157,                0.98289,                0.99437,                0.95624,                0.29283,                0.25003,                0.85272,             0.00074072,             0.00074072,             0.00074072
                    320,                0.42989,                 0.3845,                  1.075,                0.99155,                0.98097,                 0.9941,                0.95335,                0.29488,                0.24494,                 0.8463,             0.00073676,             0.00073676,             0.00073676
                    321,                0.44152,                0.37184,                 1.0588,                0.98791,                0.98189,                0.99409,                0.93375,                 0.3493,                0.26452,                0.89846,              0.0007328,              0.0007328,              0.0007328
                    322,                0.45435,                0.39116,                 1.0672,                0.99156,                0.98128,                0.99379,                0.94702,                0.31817,                0.25793,                0.86166,             0.00072884,             0.00072884,             0.00072884
                    323,                0.43966,                0.38481,                 1.0708,                0.99202,                0.98189,                 0.9942,                0.95061,                0.29823,                0.25541,                0.86632,             0.00072488,             0.00072488,             0.00072488
                    324,                0.42505,                0.37995,                 1.0578,                0.99154,                0.97944,                0.99413,                0.94751,                0.32206,                0.25421,                0.86927,             0.00072092,             0.00072092,             0.00072092
                    325,                0.42297,                0.37295,                 1.0443,                0.98877,                0.98065,                0.99404,                0.96011,                0.28241,                0.24285,                0.84847,             0.00071696,             0.00071696,             0.00071696
                    326,                0.40547,                0.36672,                  1.049,                0.99016,                0.98096,                0.99418,                0.95778,                0.29103,                0.24458,                0.84834,               0.000713,               0.000713,               0.000713
                    327,                0.40491,                0.37596,                 1.0488,                0.98972,                0.98468,                0.99419,                 0.9576,                0.28733,                0.24286,                0.85685,             0.00070904,             0.00070904,             0.00070904
                    328,                0.42718,                0.38514,                 1.0579,                0.98672,                0.98331,                0.99438,                0.95354,                0.30104,                0.24514,                0.86423,             0.00070508,             0.00070508,             0.00070508
                    329,                0.40566,                0.37582,                   1.05,                 0.9888,                0.98383,                0.99445,                0.96096,                0.27903,                0.23838,                0.83851,             0.00070112,             0.00070112,             0.00070112
                    330,                0.40018,                0.36443,                 1.0453,                0.99094,                0.98189,                0.99432,                0.95893,                0.27964,                0.24234,                0.84072,             0.00069716,             0.00069716,             0.00069716
                    331,                0.41333,                0.38389,                 1.0525,                0.99225,                0.98044,                0.99314,                0.95841,                0.27974,                0.24012,                0.84129,              0.0006932,              0.0006932,              0.0006932
                    332,                0.40209,                0.36946,                 1.0414,                0.98949,                0.98368,                 0.9944,                0.96147,                0.28361,                 0.2432,                0.84319,             0.00068924,             0.00068924,             0.00068924
                    333,                0.41571,                0.37944,                 1.0588,                0.98951,                0.98518,                0.99459,                0.96334,                 0.2802,                0.23991,                0.84714,             0.00068528,             0.00068528,             0.00068528
                    334,                0.40156,                0.37598,                  1.044,                0.98582,                0.98607,                0.99424,                0.95939,                0.27572,                0.24257,                0.83829,             0.00068132,             0.00068132,             0.00068132
                    335,                0.40169,                0.36099,                 1.0363,                0.99296,                0.97563,                0.99419,                0.95433,                 0.2877,                0.24837,                0.84634,             0.00067736,             0.00067736,             0.00067736
                    336,                0.39488,                0.36074,                 1.0372,                0.99436,                0.98134,                0.99452,                0.95842,                0.28307,                0.24018,                0.83781,              0.0006734,              0.0006734,              0.0006734
                    337,                 0.3945,                0.36461,                  1.044,                0.99438,                0.98644,                0.99463,                0.96189,                0.27306,                0.23844,                 0.8439,             0.00066944,             0.00066944,             0.00066944
                    338,                 0.4148,                 0.3833,                 1.0509,                0.98815,                 0.9875,                0.99466,                 0.9598,                0.27372,                 0.2408,                0.84097,             0.00066548,             0.00066548,             0.00066548
                    339,                0.39315,                0.36033,                 1.0394,                0.98742,                0.98397,                0.99444,                0.96104,                0.26997,                0.23615,                0.83759,             0.00066152,             0.00066152,             0.00066152
                    340,                0.39821,                0.36763,                  1.048,                0.98692,                0.98259,                0.99401,                0.96289,                0.27456,                0.23611,                0.84134,             0.00065756,             0.00065756,             0.00065756
                    341,                 0.4029,                 0.3754,                 1.0383,                0.98607,                0.98599,                0.99404,                0.96357,                0.27466,                0.23128,                0.83952,              0.0006536,              0.0006536,              0.0006536
                    342,                0.39911,                0.37676,                 1.0398,                0.98857,                0.98468,                0.99431,                0.96336,                0.27356,                0.23616,                0.83997,             0.00064964,             0.00064964,             0.00064964
                    343,                0.42757,                0.38008,                 1.0635,                0.99247,                0.98329,                0.99456,                0.95695,                0.29658,                0.24362,                0.85532,             0.00064568,             0.00064568,             0.00064568
                    344,                0.40171,                0.37347,                 1.0496,                0.99295,                0.98034,                0.99437,                0.95862,                 0.2818,                0.23955,                0.84526,             0.00064172,             0.00064172,             0.00064172
                    345,                0.40581,                0.37808,                 1.0493,                0.98671,                 0.9827,                0.99412,                0.95887,                0.27692,                0.23661,                 0.8453,             0.00063776,             0.00063776,             0.00063776
                    346,                0.38333,                0.35526,                 1.0354,                0.99225,                0.98086,                0.99435,                0.96003,                0.27827,                0.23502,                0.84076,              0.0006338,              0.0006338,              0.0006338
                    347,                0.40034,                 0.3709,                 1.0376,                0.99016,                0.98056,                0.99439,                0.95917,                0.28274,                0.23555,                0.83739,             0.00062984,             0.00062984,             0.00062984
                    348,                0.39768,                0.35539,                 1.0471,                0.99389,                0.98398,                0.99462,                0.96444,                0.26028,                0.23009,                0.82786,             0.00062588,             0.00062588,             0.00062588
                    349,                0.39319,                0.36109,                 1.0433,                0.99189,                0.98538,                0.99467,                0.96094,                0.28872,                0.23748,                0.84436,             0.00062192,             0.00062192,             0.00062192
                    350,                0.40515,                0.36076,                 1.0282,                0.98745,                0.98747,                0.99452,                0.95933,                0.28602,                0.23858,                0.85033,             0.00061796,             0.00061796,             0.00061796
                    351,                0.39833,                0.36136,                 1.0379,                0.98953,                0.98723,                0.99467,                0.96206,                0.27488,                0.23852,                0.83597,               0.000614,               0.000614,               0.000614
                    352,                0.39296,                0.36217,                  1.038,                0.99099,                0.98677,                0.99469,                0.96262,                 0.2732,                0.23475,                0.83393,             0.00061004,             0.00061004,             0.00061004
                    353,                0.41859,                0.38304,                 1.0548,                0.99369,                0.98718,                0.99477,                0.95963,                0.28171,                0.23913,                0.83946,             0.00060608,             0.00060608,             0.00060608
                    354,                0.40563,                0.36231,                 1.0471,                0.98966,                0.98677,                0.99458,                0.96644,                0.26224,                0.23625,                0.82736,             0.00060212,             0.00060212,             0.00060212
                    355,                0.38983,                0.35922,                 1.0424,                0.99124,                0.98398,                0.99453,                 0.9635,                0.27033,                0.23555,                0.83297,             0.00059816,             0.00059816,             0.00059816
                    356,                0.39504,                0.36157,                 1.0266,                0.98912,                0.98677,                0.99444,                0.96637,                0.26312,                0.23029,                0.83268,              0.0005942,              0.0005942,              0.0005942
                    357,                0.38208,                0.35066,                 1.0262,                0.99006,                0.98329,                0.99371,                0.96544,                0.26293,                0.22462,                0.83011,             0.00059024,             0.00059024,             0.00059024
                    358,                0.39212,                0.36576,                 1.0397,                0.99506,                0.98154,                0.99437,                0.96612,                 0.2596,                 0.2245,                0.83026,             0.00058628,             0.00058628,             0.00058628
                    359,                 0.3971,                0.35619,                 1.0431,                0.99228,                 0.9844,                0.99452,                0.96256,                 0.2774,                0.23362,                0.83997,             0.00058232,             0.00058232,             0.00058232
                    360,                0.40334,                0.36402,                 1.0494,                0.99298,                0.98448,                0.99462,                0.96131,                0.27682,                0.23221,                0.83953,             0.00057836,             0.00057836,             0.00057836
                    361,                0.38648,                0.35658,                 1.0233,                0.99158,                0.98456,                0.99459,                0.96354,                0.27443,                0.23176,                0.83404,              0.0005744,              0.0005744,              0.0005744
                    362,                0.39746,                0.36135,                 1.0378,                0.99125,                 0.9805,                0.99445,                0.96345,                0.27209,                0.23407,                0.83187,             0.00057044,             0.00057044,             0.00057044
                    363,                0.37798,                0.35491,                 1.0347,                0.99073,                 0.9805,                0.99443,                0.96574,                0.25945,                0.22813,                0.82549,             0.00056648,             0.00056648,             0.00056648
                    364,                0.37869,                0.34903,                 1.0182,                 0.9918,                0.98398,                0.99471,                0.96449,                0.26235,                0.22779,                0.83099,             0.00056252,             0.00056252,             0.00056252
                    365,                0.38203,                0.35121,                 1.0311,                0.99366,                0.98151,                 0.9945,                0.96513,                0.25681,                0.22215,                0.82608,             0.00055856,             0.00055856,             0.00055856
                    366,                0.38728,                0.34703,                  1.034,                0.99244,                0.98259,                0.99454,                0.96703,                0.26589,                0.22681,                0.82681,              0.0005546,              0.0005546,              0.0005546
                    367,                0.39034,                0.35734,                  1.033,                0.99365,                0.97354,                0.99416,                0.96188,                0.27464,                 0.2293,                0.83288,             0.00055064,             0.00055064,             0.00055064
                    368,                  0.392,                 0.3601,                 1.0371,                0.98942,                0.97722,                 0.9938,                0.96377,                0.27122,                0.23042,                0.82849,             0.00054668,             0.00054668,             0.00054668
                    369,                0.39038,                0.36425,                 1.0396,                0.99644,                0.97549,                0.99437,                0.96665,                0.25979,                0.22722,                0.82847,             0.00054272,             0.00054272,             0.00054272
                    370,                0.38809,                0.35411,                 1.0303,                0.99294,                0.97932,                 0.9942,                0.96418,                 0.2645,                0.23047,                0.83357,             0.00053876,             0.00053876,             0.00053876
                    371,                0.39391,                0.36227,                 1.0372,                0.98675,                0.98545,                0.99421,                 0.9619,                0.26902,                0.23126,                0.83841,              0.0005348,              0.0005348,              0.0005348
                    372,                0.38366,                0.34901,                 1.0224,                0.99437,                0.98452,                0.99466,                0.96811,                0.26168,                0.22556,                0.82914,             0.00053084,             0.00053084,             0.00053084
                    373,                0.37638,                0.35155,                 1.0324,                 0.9931,                 0.9805,                 0.9946,                0.96854,                0.25422,                0.22583,                0.82532,             0.00052688,             0.00052688,             0.00052688
                    374,                0.37519,                0.35566,                 1.0324,                0.99297,                0.98371,                0.99455,                0.96312,                0.26488,                 0.2231,                0.82981,             0.00052292,             0.00052292,             0.00052292
                    375,                0.38916,                0.34907,                 1.0365,                0.99511,                0.97772,                0.99433,                0.96843,                0.25246,                0.22271,                0.82995,             0.00051896,             0.00051896,             0.00051896
                    376,                0.40169,                0.36579,                 1.0378,                0.98853,                0.98398,                0.99428,                0.96397,                0.26577,                0.22872,                0.83473,               0.000515,               0.000515,               0.000515
                    377,                0.37525,                0.33907,                 1.0239,                0.99437,                0.98396,                0.99458,                0.97047,                0.25332,                0.22123,                0.82212,             0.00051104,             0.00051104,             0.00051104
                    378,                0.37612,                0.34806,                 1.0248,                0.99089,                 0.9845,                0.99445,                 0.9662,                0.26301,                0.22327,                0.83421,             0.00050708,             0.00050708,             0.00050708
                    379,                0.37976,                0.35517,                 1.0326,                0.99646,                0.97999,                0.99442,                0.96834,                0.24915,                0.21815,                0.82105,             0.00050312,             0.00050312,             0.00050312
                    380,                0.37836,                0.34857,                 1.0204,                0.99628,                 0.9812,                0.99393,                 0.9669,                0.25394,                0.22308,                0.82283,             0.00049916,             0.00049916,             0.00049916
                    381,                0.36886,                0.33889,                 1.0206,                0.99418,                0.97981,                0.99445,                0.96644,                0.25287,                0.22775,                0.82528,              0.0004952,              0.0004952,              0.0004952
                    382,                0.37135,                0.33699,                 1.0225,                0.99436,                0.98134,                0.99457,                0.96811,                0.24712,                0.21937,                0.81696,             0.00049124,             0.00049124,             0.00049124
                    383,                 0.3638,                0.34371,                 1.0173,                0.98816,                0.98827,                0.99457,                0.96623,                0.26449,                0.22366,                0.83016,             0.00048728,             0.00048728,             0.00048728
                    384,                0.39025,                0.35308,                 1.0383,                0.99213,                0.98468,                 0.9946,                0.96971,                0.25555,                0.21945,                0.82229,             0.00048332,             0.00048332,             0.00048332
                    385,                0.39274,                0.35331,                 1.0237,                 0.9909,                 0.9855,                 0.9945,                0.97024,                0.25366,                0.22154,                0.82004,             0.00047936,             0.00047936,             0.00047936
                    386,                0.37842,                0.35084,                 1.0246,                0.99122,                 0.9812,                0.99445,                0.96825,                0.26298,                0.22475,                0.82199,              0.0004754,              0.0004754,              0.0004754
                    387,                0.36938,                0.34374,                 1.0117,                0.99611,                 0.9812,                0.99464,                0.97011,                0.24915,                0.22222,                0.81914,             0.00047144,             0.00047144,             0.00047144
                    388,                0.37086,                0.35061,                 1.0143,                0.99232,                0.98976,                0.99483,                0.96791,                 0.2576,                0.21864,                0.82585,             0.00046748,             0.00046748,             0.00046748
                    389,                0.38673,                0.36405,                 1.0293,                0.99093,                0.98917,                 0.9948,                0.96168,                0.28007,                0.22615,                 0.8432,             0.00046352,             0.00046352,             0.00046352
                    390,                0.39236,                0.35891,                 1.0324,                0.99339,                0.98607,                0.99467,                0.96149,                0.28155,                0.22691,                0.85033,             0.00045956,             0.00045956,             0.00045956
                    391,                0.37587,                0.33999,                   1.03,                0.99308,                0.98538,                0.99465,                 0.9692,                 0.2571,                0.21977,                 0.8198,              0.0004556,              0.0004556,              0.0004556
                    392,                0.39527,                0.35513,                 1.0227,                0.99447,                0.98329,                0.99416,                 0.9724,                0.25043,                0.21767,                0.81824,             0.00045164,             0.00045164,             0.00045164
                    393,                0.36395,                 0.3341,                 1.0071,                0.99506,                0.98206,                 0.9939,                0.96888,                0.25239,                0.21684,                0.81301,             0.00044768,             0.00044768,             0.00044768
                    394,                0.38757,                 0.3586,                 1.0353,                0.99507,                0.98451,                0.99468,                0.97214,                0.24427,                0.21812,                0.81604,             0.00044372,             0.00044372,             0.00044372
                    395,                0.35579,                0.33593,                 1.0001,                0.99508,                0.98671,                0.99475,                0.97357,                0.24179,                0.21366,                0.81349,             0.00043976,             0.00043976,             0.00043976
                    396,                0.36925,                0.34204,                 1.0117,                0.99577,                0.98379,                0.99462,                0.97206,                0.24995,                0.21609,                0.82245,              0.0004358,              0.0004358,              0.0004358
                    397,                0.36381,                0.33922,                 1.0195,                0.99506,                0.98211,                0.99424,                0.96983,                0.25299,                0.22082,                0.82176,             0.00043184,             0.00043184,             0.00043184
                    398,                0.36166,                0.33484,                 1.0116,                0.99353,                0.98398,                0.99465,                 0.9714,                0.24799,                0.22007,                0.81588,             0.00042788,             0.00042788,             0.00042788
                    399,                0.38441,                0.35672,                 1.0271,                0.99214,                0.98747,                 0.9947,                0.97195,                 0.2396,                0.21783,                 0.8124,             0.00042392,             0.00042392,             0.00042392
                    400,                0.37948,                0.34882,                 1.0257,                0.99543,                0.98538,                0.99473,                0.96804,                0.25967,                0.22095,                0.81841,             0.00041996,             0.00041996,             0.00041996
                    401,                0.36321,                 0.3397,                 1.0187,                0.99305,                0.98468,                0.99466,                0.97237,                0.23893,                0.21181,                0.81329,               0.000416,               0.000416,               0.000416
                    402,                 0.3774,                0.33415,                   1.02,                0.99236,                0.98955,                 0.9948,                0.97199,                0.24483,                0.21463,                0.81232,             0.00041204,             0.00041204,             0.00041204
                    403,                0.37505,                0.34547,                 1.0169,                0.99578,                0.98521,                0.99452,                0.97344,                0.24474,                0.21569,                0.81375,             0.00040808,             0.00040808,             0.00040808
                    404,                0.37158,                0.34342,                 1.0118,                0.99297,                0.98382,                0.99454,                0.97395,                0.23546,                0.21122,                0.81011,             0.00040412,             0.00040412,             0.00040412
                    405,                0.35719,                0.33136,                  1.013,                0.99437,                0.98347,                0.99458,                0.97339,                  0.237,                0.20972,                0.80571,             0.00040016,             0.00040016,             0.00040016
                    406,                 0.3659,                0.32654,                  1.012,                 0.9955,                0.98538,                0.99471,                0.97135,                0.24118,                0.21183,                0.81001,              0.0003962,              0.0003962,              0.0003962
                    407,                0.36659,                 0.3492,                 1.0253,                0.99507,                0.98298,                0.99418,                0.96839,                0.25002,                 0.2142,                0.81402,             0.00039224,             0.00039224,             0.00039224
                    408,                0.37974,                 0.3467,                 1.0204,                0.99368,                0.98498,                0.99474,                0.97058,                0.24508,                0.21312,                 0.8163,             0.00038828,             0.00038828,             0.00038828
                    409,                0.36806,                 0.3307,                 1.0132,                0.99347,                0.98398,                0.99427,                0.97357,                0.23875,                  0.209,                0.80864,             0.00038432,             0.00038432,             0.00038432
                    410,                0.38311,                0.34665,                 1.0221,                0.99507,                0.98401,                0.99462,                0.97511,                0.24432,                0.21321,                0.81456,             0.00038036,             0.00038036,             0.00038036
                    411,                0.37336,                0.34551,                 1.0244,                0.99647,                0.98282,                0.99454,                0.97238,                0.23986,                0.21131,                0.81132,              0.0003764,              0.0003764,              0.0003764
                    412,                0.37495,                0.34146,                 1.0192,                 0.9938,                0.98189,                0.99402,                0.97056,                0.24872,                0.21468,                0.81645,             0.00037244,             0.00037244,             0.00037244
                    413,                0.37436,                0.34709,                 1.0306,                0.99369,                 0.9866,                0.99478,                0.97237,                0.24945,                0.21635,                0.81897,             0.00036848,             0.00036848,             0.00036848
                    414,                 0.3539,                0.33667,                 1.0042,                0.99461,                0.98747,                0.99482,                 0.9719,                0.24642,                0.21235,                0.81788,             0.00036452,             0.00036452,             0.00036452
                    415,                0.35308,                0.32114,                  1.004,                0.99707,                0.98677,                 0.9948,                0.97642,                0.22814,                0.20554,                0.80827,             0.00036056,             0.00036056,             0.00036056
                    416,                0.34275,                0.32213,                 0.9958,                0.99439,                0.98771,                0.99483,                0.97625,                0.22546,                0.20448,                0.80759,              0.0003566,              0.0003566,              0.0003566
                    417,                0.35576,                0.33056,                 1.0055,                0.99507,                0.98351,                0.99447,                0.97291,                0.23856,                0.20688,                0.80728,             0.00035264,             0.00035264,             0.00035264
                    418,                0.37405,                0.34083,                 1.0237,                0.99507,                0.98443,                0.99454,                0.97422,                0.22899,                0.20403,                0.80299,             0.00034868,             0.00034868,             0.00034868
                    419,                0.34824,                 0.3309,                 1.0012,                0.99228,                0.98442,                0.99449,                0.97181,                0.23543,                0.20901,                0.80348,             0.00034472,             0.00034472,             0.00034472
                    420,                0.35578,                0.32895,                 1.0109,                0.99231,                0.98844,                0.99481,                0.97487,                0.22895,                 0.2105,                0.80197,             0.00034076,             0.00034076,             0.00034076
                    421,                0.35217,                0.33133,                  1.003,                0.99482,                0.98677,                0.99484,                0.97412,                0.23663,                0.21115,                0.80204,              0.0003368,              0.0003368,              0.0003368
                    422,                 0.3684,                0.33668,                 1.0113,                0.99583,                0.98468,                0.99485,                0.97491,                0.23742,                0.20963,                0.80323,             0.00033284,             0.00033284,             0.00033284
                    423,                0.36584,                0.33309,                 1.0179,                0.99387,                0.98468,                0.99461,                0.97502,                0.23894,                0.20883,                0.80554,             0.00032888,             0.00032888,             0.00032888
                    424,                0.35815,                0.32769,                 1.0114,                0.99542,                0.98468,                0.99459,                0.97497,                 0.2307,                0.20705,                0.79982,             0.00032492,             0.00032492,             0.00032492
                    425,                0.36394,                0.33024,                 1.0125,                0.99653,                0.98259,                0.99455,                0.97528,                0.22705,                0.20415,                0.80556,             0.00032096,             0.00032096,             0.00032096
                    426,                0.34363,                0.32633,                0.99293,                0.99438,                0.98525,                 0.9947,                0.97332,                0.23916,                0.20851,                0.81289,               0.000317,               0.000317,               0.000317
                    427,                0.35257,                0.32047,                 1.0082,                0.99675,                0.98259,                0.99453,                0.97639,                0.22625,                0.20541,                0.80256,             0.00031304,             0.00031304,             0.00031304
                    428,                0.35482,                0.33235,                 1.0077,                0.99438,                0.98493,                0.99476,                0.97589,                0.22428,                0.20596,                0.80214,             0.00030908,             0.00030908,             0.00030908
                    429,                0.34819,                0.32934,                  1.005,                0.99191,                0.98816,                 0.9948,                0.97684,                0.22586,                0.20635,                0.80079,             0.00030512,             0.00030512,             0.00030512
                    430,                0.34725,                0.32353,                 1.0038,                0.99232,                0.98958,                0.99481,                0.97795,                0.21931,                0.20434,                0.80067,             0.00030116,             0.00030116,             0.00030116
                    431,                 0.3482,                 0.3203,                 1.0003,                0.99577,                 0.9839,                0.99472,                0.97597,                0.22303,                 0.2019,                0.79843,              0.0002972,              0.0002972,              0.0002972
                    432,                0.35188,                0.32319,                 0.9981,                0.99189,                0.98538,                0.99467,                0.97166,                0.23876,                0.20882,                0.80824,             0.00029324,             0.00029324,             0.00029324
                    433,                0.34818,                0.32539,                0.99856,                0.99353,                0.98468,                0.99441,                0.97581,                0.22832,                0.20614,                0.80107,             0.00028928,             0.00028928,             0.00028928
                    434,                0.35593,                 0.3271,                0.99893,                0.99289,                0.98607,                 0.9943,                0.97536,                 0.2274,                0.20814,                0.80234,             0.00028532,             0.00028532,             0.00028532
                    435,                0.35629,                0.31832,                 1.0099,                0.99273,                0.98398,                0.99468,                0.97562,                0.22728,                0.20824,                0.79949,             0.00028136,             0.00028136,             0.00028136
                    436,                 0.3568,                0.32916,                  1.009,                0.99553,                 0.9805,                 0.9939,                0.97208,                  0.236,                0.20785,                0.80279,              0.0002774,              0.0002774,              0.0002774
                    437,                0.35133,                0.32365,                  1.005,                0.99366,                0.98264,                0.99441,                0.97559,                0.22027,                0.20503,                 0.7961,             0.00027344,             0.00027344,             0.00027344
                    438,                0.36014,                0.32197,                  1.002,                0.99369,                0.98637,                0.99469,                 0.9768,                0.22101,                0.20302,                0.79529,             0.00026948,             0.00026948,             0.00026948
                    439,                0.34588,                0.32418,                 1.0027,                0.99368,                 0.9856,                0.99444,                0.97874,                0.22302,                0.19915,                0.79323,             0.00026552,             0.00026552,             0.00026552
                    440,                0.35061,                0.33306,                 1.0091,                0.99507,                0.98461,                0.99461,                0.97844,                0.21852,                0.19849,                0.79151,             0.00026156,             0.00026156,             0.00026156
                    441,                0.35962,                0.33034,                 1.0105,                0.99595,                0.98329,                0.99469,                0.97755,                0.21982,                0.19873,                0.79181,              0.0002576,              0.0002576,              0.0002576
                    442,                0.35042,                0.32099,                 1.0065,                0.99598,                0.98398,                0.99469,                0.97641,                0.22926,                 0.2012,                0.79814,             0.00025364,             0.00025364,             0.00025364
                    443,                0.34381,                0.31556,                 1.0055,                0.99232,                0.98941,                0.99477,                0.97867,                0.21919,                0.19851,                0.79335,             0.00024968,             0.00024968,             0.00024968
                    444,                0.34947,                0.31739,                  1.003,                0.99162,                0.98876,                0.99478,                0.97826,                0.22117,                0.19962,                0.79713,             0.00024572,             0.00024572,             0.00024572
                    445,                0.34792,                0.31646,                 1.0021,                0.99578,                0.98586,                0.99479,                0.97897,                0.21971,                0.19769,                0.79533,             0.00024176,             0.00024176,             0.00024176
                    446,                 0.3477,                0.32915,                 1.0153,                0.99503,                0.98329,                0.99465,                0.97695,                0.22428,                0.20061,                0.79873,              0.0002378,              0.0002378,              0.0002378
                    447,                0.32986,                 0.3145,                0.99469,                 0.9971,                0.98259,                0.99461,                 0.9774,                0.22026,                0.19851,                0.79994,             0.00023384,             0.00023384,             0.00023384
                    448,                0.33323,                0.31176,                0.99197,                0.99713,                0.98329,                0.99475,                0.97551,                0.22939,                0.20088,                0.80464,             0.00022988,             0.00022988,             0.00022988
                    449,                0.34091,                 0.3244,                 1.0126,                 0.9923,                0.98697,                0.99476,                0.97761,                0.22316,                0.19832,                0.79914,             0.00022592,             0.00022592,             0.00022592
                    450,                0.33435,                  0.314,                0.99754,                0.99546,                0.98398,                 0.9946,                 0.9799,                0.21337,                0.19661,                0.79453,             0.00022196,             0.00022196,             0.00022196
                    451,                0.32734,                  0.305,                0.99569,                0.99727,                0.98468,                0.99478,                0.97875,                0.21943,                 0.1985,                0.79833,               0.000218,               0.000218,               0.000218
                    452,                0.34544,                0.32789,                 1.0049,                0.99859,                 0.9859,                0.99483,                0.97779,                0.22276,                0.20012,                0.80245,             0.00021404,             0.00021404,             0.00021404
                    453,                0.35256,                0.32276,                 1.0124,                0.99718,                0.98505,                0.99483,                0.97805,                0.22144,                0.19856,                0.79904,             0.00021008,             0.00021008,             0.00021008
                    454,                0.33994,                0.31878,                 1.0013,                0.99647,                0.98419,                0.99475,                0.97877,                0.21942,                0.19781,                0.79964,             0.00020612,             0.00020612,             0.00020612
                    455,                  0.325,                0.30596,                0.99102,                0.99367,                0.98314,                 0.9947,                0.97826,                0.21798,                0.19698,                0.79989,             0.00020216,             0.00020216,             0.00020216
                    456,                0.34264,                0.31999,                0.99771,                0.99299,                0.98601,                0.99466,                 0.9772,                0.22438,                0.19872,                0.80235,              0.0001982,              0.0001982,              0.0001982
                    457,                0.35236,                0.32662,                 1.0012,                 0.9916,                0.98747,                0.99472,                0.97893,                0.21985,                0.19786,                0.79819,             0.00019424,             0.00019424,             0.00019424
                    458,                0.33332,                0.31529,                0.99245,                0.99299,                0.98611,                0.99466,                0.98088,                0.21063,                0.19592,                0.79179,             0.00019028,             0.00019028,             0.00019028
                    459,                0.34075,                0.32026,                 1.0052,                0.99588,                0.98329,                0.99449,                0.97909,                0.21335,                0.19719,                0.79267,             0.00018632,             0.00018632,             0.00018632
                    460,                0.34584,                 0.3245,                 1.0071,                0.99693,                0.98329,                0.99462,                0.97932,                0.21395,                 0.1961,                0.79218,             0.00018236,             0.00018236,             0.00018236
                    461,                0.32628,                 0.3211,                 0.9837,                0.99647,                 0.9838,                0.99477,                0.97868,                0.21551,                0.19654,                0.79437,              0.0001784,              0.0001784,              0.0001784
                    462,                0.35581,                0.32238,                 1.0093,                0.99605,                0.98398,                0.99469,                0.97987,                 0.2122,                0.19491,                0.79423,             0.00017444,             0.00017444,             0.00017444
                    463,                0.33117,                0.30429,                 0.9876,                0.99641,                0.98398,                0.99457,                0.98045,                0.21203,                0.19513,                0.79268,             0.00017048,             0.00017048,             0.00017048
                    464,                0.32955,                0.30393,                0.99471,                0.99648,                0.98496,                0.99464,                0.98196,                0.20818,                0.19242,                0.78935,             0.00016652,             0.00016652,             0.00016652
                    465,                 0.3465,                0.31932,                  1.008,                0.99506,                0.98607,                0.99466,                0.98201,                0.20506,                0.19127,                0.78931,             0.00016256,             0.00016256,             0.00016256
                    466,                0.33971,                0.31416,                0.99647,                0.99412,                0.98677,                0.99482,                0.98161,                0.20395,                0.19073,                0.78998,              0.0001586,              0.0001586,              0.0001586
                    467,                0.33962,                0.31444,                0.99814,                0.99486,                0.98538,                0.99482,                0.98057,                0.20947,                0.19102,                 0.7898,             0.00015464,             0.00015464,             0.00015464
                    468,                0.32652,                 0.3135,                0.98338,                0.99466,                0.98398,                0.99464,                0.98109,                 0.2103,                0.19177,                0.78928,             0.00015068,             0.00015068,             0.00015068
                    469,                0.32331,                0.30585,                0.98007,                0.99577,                0.98437,                 0.9948,                0.98137,                 0.2045,                 0.1908,                0.78781,             0.00014672,             0.00014672,             0.00014672
                    470,                0.33591,                0.30849,                 0.9916,                0.99166,                0.98747,                 0.9948,                0.98122,                0.20262,                0.19064,                 0.7873,             0.00014276,             0.00014276,             0.00014276
                    471,                0.33457,                0.31686,                0.99023,                0.99507,                0.98441,                0.99468,                0.98003,                0.21167,                0.19359,                0.79174,              0.0001388,              0.0001388,              0.0001388
                    472,                  0.342,                0.31905,                 1.0021,                0.99507,                0.98386,                0.99461,                0.97951,                0.20796,                0.19418,                0.78975,             0.00013484,             0.00013484,             0.00013484
                    473,                0.33332,                0.31151,                0.98975,                0.99665,                0.98538,                0.99476,                0.98047,                0.20621,                0.19432,                0.78825,             0.00013088,             0.00013088,             0.00013088
                    474,                0.32347,                0.31383,                0.98054,                0.99712,                0.98677,                0.99487,                0.97994,                0.21245,                0.19808,                0.79128,             0.00012692,             0.00012692,             0.00012692
                    475,                 0.3311,                0.30223,                0.98574,                0.99572,                0.98538,                0.99472,                0.98118,                0.20656,                0.19466,                0.78755,             0.00012296,             0.00012296,             0.00012296
